,SensorTime,Sensor0,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor14,Sensor15,Sensor16,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,Sensor28,Sensor29,Sensor31,Sensor32,Sensor33,Sensor34,Sensor37,Sensor38,Sensor40,Sensor41,Sensor42,Sensor43,Sensor44,Sensor45,Sensor47,Sensor48,Sensor49,Sensor51,Sensor53,Sensor55,Sensor56,Sensor57,Sensor58,Sensor59,Sensor61,Sensor62,Sensor63,Sensor64,Sensor67,Sensor68,Sensor69,Sensor71,Sensor75,Sensor76,Sensor77,Sensor78,Sensor79,Sensor80,Sensor81,Sensor82,Sensor83,Sensor84,Sensor86,Sensor87,Sensor88,Sensor89,Sensor90,Sensor91,Sensor92,Sensor93,Sensor96,Sensor99,Sensor102,Sensor103,Sensor107,Sensor108,Sensor113,Sensor115,Sensor116,Sensor117,Sensor118,Sensor119,Sensor120,Sensor121,Sensor122,Sensor125,Sensor126,Sensor128,Sensor131,Sensor132,Sensor133,Sensor134,Sensor135,Sensor136,Sensor137,Sensor138,Sensor139,Sensor142,Sensor143,Sensor144,Sensor145,Sensor146,Sensor150,Sensor151,Sensor153,Sensor156,Sensor159,Sensor160,Sensor161,Sensor162,Sensor166,Sensor167,Sensor168,Sensor169,Sensor170,Sensor171,Sensor172,Sensor173,Sensor175,Sensor176,Sensor177,Sensor180,Sensor181,Sensor182,Sensor183,Sensor184,Sensor185,Sensor188,Sensor195,Sensor198,Sensor200,Sensor201,Sensor208,Sensor210,Sensor211,Sensor212,Sensor213,Sensor214,Sensor215,Sensor216,Sensor217,Sensor218,Sensor219,Sensor221,Sensor222,Sensor223,Sensor224,Sensor225,Sensor227,Sensor228,Sensor238,Sensor239,Sensor248,Sensor250,Sensor251,Sensor253,Sensor255,Sensor267,Sensor268,Sensor269,Sensor367,Sensor423,Sensor432,Sensor438,Sensor460,Sensor472,Sensor476,Sensor483,Sensor510,Sensor542,Sensor543,Sensor544,Sensor558,Sensor559,Sensor570,Sensor571,Sensor572,Sensor582,Sensor583,Sensor586,Sensor587,Sensor589,Pass_Fail
616,2008-08-31 22:48:00,3020.4,2690.55,2171.8556,940.9917,1.2906,100.0,-999.0,0.1234,1.5227,0.0088,-0.0164,0.9688,200.5035,11.0309,414.3964,9.2883,191.2152,12.4784,1.3841,-5277.25,2593.75,-1661.25,-643.75,1.3165,67.5333,2.5222,3.4239,85.2505,8.7812,50.3349,66.1006,86.6597,79.07,3.103,70.0,366.3036,9.5778,-999.0,1.212,135.9509,1.0,206.2653,4.67,2836.0,0.9217,0.9471,4.4937,1.4373,9.7331,128.8727,11.845,18.5627,0.8612,143.0327,1.0,89.7828,0.0245,-0.0387,-0.0407,-0.0183,-0.0024,0.0813,-0.0313,0.0067,7.4292,0.1275,2.3597,0.9863,1739.5951,0.1857,8358.4099,-0.0223,0.0046,-0.0023,0.1857,-0.1758,0.1631,-999.0,-0.0691,-0.0241,0.9312,718.4783,0.9909,59.3269,0.5946,0.9784,6.3113,16.0,3.102,0.9176,2.747,3.167,0.9991,2.3257,1011.5203,43.8677,94.0,122.1,72.0,44.3999,182.999,6.11,0.0059,0.0546,0.1235,0.0779,6.004,10.151,0.0141,0.0514,506.0,504.0,14186.0,2157.0,1.7,1.8,0.128,0.387,0.7017,0.0929,0.356,0.3964,-999.0,0.2455,0.248,16.63,0.35,9.5,31.802,-999.0,-999.0,60.745,0.25,0.774,22.54,9.13,67.24,0.0863,0.0544,0.0286,0.0342,0.0725,0.0336,0.0848,0.0627,4.6714,0.0025,0.0892,0.0008,75.0157,-999.0,352.8003,0.0181,0.0211,0.0069999999999999,0.0053,0.0331,48.6412,0.0011,0.0205,0.5026,0.0627,25.317,6.3485,0.0034,54.4289,853.9353,-999.0,29.4499,190.2909,23.5493,140.5685,79.8859,-999.0,0.0078,0.0026,0.9751,0.3212,534.9636,2.1236,7.54,0.4977,0.0136,0.0192,0.0077,40.2536,0
617,2008-08-31 22:57:00,3059.01,2641.11,2171.8556,-999.0,1.2906,100.0,-999.0,0.1234,1.4402,0.0035,-0.0001,-999.0,200.0096,8.8318,401.4761,9.3785,190.6311,12.499,-999.0,-6474.25,3132.0,-4828.5,1553.75,0.9763,63.1889,3.3556,4.6771,85.822,9.0776,50.4667,-999.0,-999.0,77.92,3.758,70.0,352.8682,10.1234,-999.0,-999.0,149.6264,1.0,196.5345,-999.0,2892.0,0.9296,0.9491,4.5889,-6.0445,10.419,121.5091,20.0855,26.0445,0.8729,-999.0,1.0,82.9712,0.0047,-999.0,-0.0183,-0.0304,0.0105,-0.0907,-0.0209,0.0269,6.693,0.1373,-999.0,-999.0,1676.8038,0.1947,9057.5901,0.0384,0.0009,-0.0007,-0.2147,-0.0307,0.0637,-0.0082,0.0608,-0.0051,0.9517,728.0219,0.9904,58.3078,0.5893,0.9669,6.2988,15.95,3.446,0.946,2.72,3.064,0.9989,2.3306,-999.0,35.8235,136.0,182.9,122.0,44.3999,182.999,6.11,0.0059,0.0578,0.1216,0.0791,6.632000000000001,6.676,0.0081,0.0326,497.0,722.0,2563.0,49.0,-999.0,0.6,0.053,0.185,0.5053,0.1245,0.3488,0.6077,0.7835,0.284,0.3289999999999999,17.58,0.266,-999.0,27.628,0.1545,6.17,88.116,0.21,0.289,18.14,5.52,69.179,0.0503,0.048,0.0407,0.0648,0.0377,0.0737,0.0819999999999999,0.0792,5.7252,0.0039,0.1074,0.0015,120.5182,0.0319,1268.3003,0.017,0.0144,0.004,0.0059,0.0032,137.8385,0.001,-999.0,0.5651,0.0333,34.706,2.5647,0.0034,75.0921,53.0807,-999.0,44.8349,90.314,20.2959,68.9655,48.5584,0.1096,0.0078,0.0026,0.9518,0.1031,530.8864,2.0458,8.46,0.4981,0.0102,0.0192,0.0077,40.2536,0
618,2008-01-09 00:01:00,2993.11,2498.91,-999.0,940.9917,1.2906,100.0,103.4733,0.1234,1.4701,-0.0181,-0.001,0.974,197.574,7.2066,405.593,-999.0,187.0666,12.5218,1.4146,-999.0,2995.75,-999.0,1447.75,0.994,-999.0,2.1222,4.6494,85.9922,8.5334,50.2818,66.1932,86.8109,78.33,3.342,70.0,361.0164,9.5782,144.8309,0.8036,128.9064,-999.0,124.0325,4.61,2855.0,0.923,-999.0,4.5698,1.3791,9.628,126.21,8.7061,18.6209,0.8423,141.15,1.0,74.5354,0.0412,-0.0559,-999.0,-0.0263,0.0165,0.1093,-0.0066,-999.0,6.8964,0.1385,2.3802,0.9884,1679.6377,0.1596,7574.11,0.2215,0.0018,0.0018,-0.475,0.2883,-0.1669,-0.0101,0.0059,-0.1196,0.967,626.2357,0.9908,-999.0,0.5879,0.9782,6.3087,16.0,3.102,0.9176,2.747,3.167,0.9991,2.3257,1011.5203,43.8677,122.0,73.9,59.5,44.3999,182.999,6.11,-999.0,0.0903,0.0891,0.0827,2.725,11.417,0.0278,0.043,512.0,-999.0,2001.0,-999.0,2.9,1.0,0.091,0.191,0.845,0.0722,0.3487,0.8189,0.802,0.1414,0.134,17.35,0.24,9.3,32.094,-999.0,4.98,22.882,0.257,0.8220000000000001,18.1,9.93,87.648,0.2677,0.1227,0.0376,0.104,0.1067,0.0593,0.0637,-999.0,3.284,0.0029,0.0358,0.0014,124.1143,0.0399,1296.6997,0.0104,0.0282,0.0037,0.0051,0.0105,-999.0,0.0009,0.0274,-999.0,0.0627,25.317,6.3485,0.0062,37.8124,51.072,47.1204,18.4484,207.9,48.0454,219.401,36.6791,0.1096,0.0078,0.0026,0.9799,0.4397,533.5636,2.0273,7.33,0.4959,0.0126,0.0227,-999.0,65.4831,0
619,2008-01-09 00:39:00,2987.75,2574.53,-999.0,1099.0027,1.3593,100.0,104.4156,-999.0,1.4469999999999998,-0.0093,-0.0009,0.9645,203.9315,8.2945,409.0844,10.5935,193.338,12.4618,1.4012,-6283.75,2996.25,-2862.5,1591.0,0.9923,68.0556,2.4667,-999.0,86.0936,8.5891,50.4484,66.0981,86.7366,78.4,-999.0,70.0,352.4827,10.169,142.7236,-999.0,147.6145,1.0,197.0315,4.624,2888.0,-999.0,0.9516,4.5834,-0.9618,10.4077,121.7618,16.9445,20.9618,0.8357,150.5809,1.0,71.3977,-0.0052,-0.0483,-0.0031,-0.0186,0.0015,0.1133,-0.0383,0.0136,7.5678,-999.0,2.4035,0.9876,-999.0,-999.0,8834.0999,-0.0685,0.0043,-0.0032,0.1367,-0.1088,0.1693,-0.0059,-0.0964,-0.018,0.9461,757.6495,0.9907,59.2067,0.5881,0.9685,6.2939,16.0,3.102,0.9176,2.747,3.167,0.9991,2.3257,1011.5203,43.8677,88.0,209.6,173.7,41.4001,369.481,7.35,0.0058,0.1194,0.0787,0.0909,6.39,8.494,0.0083,0.0334,394.0,631.0,3515.0,167.0,3.3,0.5,0.088,0.161,0.969,0.0613,0.4582,0.6485,-999.0,0.1948,0.196,15.49,0.295,7.52,-999.0,-999.0,9.49,-999.0,0.19,0.322,22.19,8.49,60.095,0.0656,-999.0,-999.0,0.0555,0.1936,0.0847,0.0685,0.0742,4.3392,0.0018,0.0758,0.0017,118.2354,-999.0,1935.2998,0.0251,0.0217,0.0042,0.0029,0.0169,199.7626,0.0011,0.0288,0.4368,0.0627,25.317,6.3485,0.0064,77.0386,122.7948,20.2703,32.5182,130.9566,43.8631,151.9669,70.7368,0.1096,0.0078,0.0026,0.9495,0.1103,534.9282,2.0004,-999.0,0.498,0.0118,0.0227,0.0149,65.4831,0
620,2008-01-09 00:45:00,3004.71,2329.66,2217.8667,1275.0917,1.5487,100.0,105.2933,-999.0,1.4256,-0.0125,0.0031,0.9659,198.0151,8.2822,410.5357,10.4994,187.5158,12.4706,1.4168,-5422.0,2613.0,-4509.75,1276.75,1.2957,69.1333,1.9889,3.3232,85.2764,8.7219,50.1373,66.1097,86.5265,76.78,3.629,70.0,353.5355,10.2761,134.6773,1.3697,149.5118,1.0,187.6445,4.624,2888.0,0.9329,-999.0,4.5834,-999.0,10.5271,116.2845,15.5718,-999.0,0.8472,152.0036,1.0,70.459,0.0154,-999.0,-0.0083,-0.0308,0.006,0.1018,-999.0,0.0174,7.5259,0.1306,2.3625,0.9882,-999.0,0.1516,9025.0999,-0.0884,0.0001,-0.0017,0.0051,0.0186,-999.0,-0.011,0.0142,-999.0,0.9522,774.0379,0.9908,59.3308,0.5882,0.9662,6.4632,16.0,3.102,0.9176,2.747,3.167,0.9991,2.3257,1011.5203,43.8677,77.0,145.2,-999.0,46.6001,196.969,5.3,0.0042,0.1369999999999999,0.0771,0.0881,5.343999999999999,8.049,-999.0,0.0323,1123.0,466.0,2262.0,-999.0,3.2,1.2,0.134,0.645,0.6535,0.1224,0.3036,-999.0,0.6848,0.1488,-999.0,17.62,0.318,9.48,22.363000000000003,-999.0,4.36,47.61,-999.0,-999.0,18.45,8.32,79.044,0.0773,0.0805,0.0347,-999.0,0.092,0.0292,0.0721,-999.0,3.7769,0.0014,0.0729,0.0017,62.3217,0.017,841.4004,0.0109,0.0131,0.0048,-999.0,0.0054,82.3124,0.0012,0.0209,0.5922,0.0627,25.317,6.3485,0.0023,64.5241,50.158,60.3352,25.3724,118.4837,20.2233,164.2019,43.7856,0.1096,0.0078,0.0026,0.9308,0.128,510.2891,2.0217,435.57,0.4982,-999.0,0.0227,0.0149,65.4831,0
621,2008-01-09 00:53:00,2931.4,2573.21,2171.8556,940.9917,1.2906,-999.0,103.4733,0.1234,1.4002,0.0153,0.0065,0.9778,200.298,10.3117,409.3168,9.3242,190.9738,12.4922,1.4127,-6286.75,3093.25,-3827.0,1466.0,0.9892,67.2556,2.7444,4.6068,-999.0,-999.0,57.7421,-999.0,87.0024,77.9,3.552,70.0,353.9818,10.2315,138.9218,0.8516,144.46,1.0,120.3468,4.646,2882.0,0.9331,0.9513,4.5722,-999.0,-999.0,116.3491,12.8363,22.5727,0.9352,152.2864,1.0,81.4196,-0.0016,-0.0297,-0.0669,-999.0,0.0173,0.0903,-0.0295,0.0063,7.0211,0.1353,2.443,0.9822,1822.5785,0.2222,9039.7301,-999.0,0.0012,-999.0,0.0373,0.1116,0.0852,-0.0084,-0.0172,-0.0168,0.928,709.405,-999.0,58.4076,0.5854,0.9752,6.2423,16.0,3.102,0.9176,2.747,3.167,0.9991,2.3257,1011.5203,43.8677,125.0,216.6,155.1,44.3999,182.999,6.11,-999.0,-999.0,-999.0,0.0889,5.162999999999999,12.529000000000002,-999.0,0.0736,631.0,607.0,764.0,362.0,2.2,1.4,0.096,0.218,0.792,-999.0,0.16,0.4391,0.7855,0.3025,0.209,16.9,-999.0,8.02,25.612,0.0392,-999.0,22.799,0.223,0.461,18.47,-999.0,93.084,0.0769,0.0693,0.0277,-999.0,0.0843,0.0386,0.0917,0.0754,4.4725,-999.0,0.0658,0.0031,139.5775,-999.0,1157.5996,0.0117,0.0152,0.004,0.006,0.0282,144.9867,0.0006,0.0168,0.5694,0.0627,25.317,6.3485,-999.0,50.0692,-999.0,51.0121,18.9444,143.8885,26.8993,233.5299,47.7612,0.1096,0.0078,0.0026,-999.0,0.3463,-999.0,1.9972,-999.0,0.5051,-999.0,0.0227,0.0149,65.4831,0
622,2008-01-09 05:29:00,3108.56,2468.65,2201.0667,-999.0,-999.0,-999.0,106.5478,0.1211,1.4385,-999.0,0.0069999999999999,0.9641,198.0647,11.0782,-999.0,9.6674,-999.0,12.488,1.4232,-6590.75,2933.25,-999.0,1281.75,0.985,67.3778,2.9889,4.6794,-999.0,8.7696,50.124,66.4353,86.5639,76.61,3.317,70.0,363.1218,9.7651,125.8255,0.9086,136.2627,-999.0,108.7042,4.638999999999999,2831.0,0.9312,0.9462,4.5462,3.3918,10.5443,109.2173,15.1773,-999.0,0.8285,142.4755,1.0,79.5265,-0.0071,-0.0883,0.0343,-0.0643,0.0051,0.0087,-0.0135,-999.0,-999.0,0.126,2.4479,0.9848,1781.0447,0.2019999999999999,-999.0,-0.1301,0.0011,-0.0021,-0.039,0.053,0.1122,-0.0104,-0.0776,-0.0779,0.9273,717.5174,0.9908,59.1695,0.5972,-999.0,6.2714,15.98,3.511,0.9649,2.721,3.07,0.9985,2.3301,1009.1781,-999.0,108.0,198.9,186.7,44.6001,144.82299999999998,5.25,0.0052,0.0941,-999.0,0.0924,6.7,8.79,0.0092,0.0292,441.0,765.0,4020.0,70.0,3.5,0.7,0.057,0.159,0.34,0.1166,0.1596,0.4289,0.5536,0.2124,0.887,17.77,0.346,-999.0,26.35,0.0737,5.09,15.806,0.252,0.283,17.79,3.6,76.999,0.0707,0.0576,0.1522,-999.0,0.0957,0.0476,0.0591,0.0413,4.6682,0.0007,-999.0,0.0093,81.3291,-999.0,1186.0,0.017,0.0182,0.0029,0.0054,0.0397,111.4443,0.0007,0.011,0.6082,-999.0,27.439,4.0746,0.0024,60.4792,108.7221,23.4201,14.5404,117.2147,21.2508,65.2691,28.0193,0.1096,0.0078,0.0026,0.9347,0.6253,532.21,2.2089,8.22,0.5035,0.0462,-999.0,0.0149,65.4831,0
623,2008-01-09 05:32:00,3071.8,2517.65,2200.0666,-999.0,-999.0,100.0,103.0644,0.1212,1.3949,0.0065,-0.0018,0.9665,201.0295,9.1238,399.5597,9.6269,191.4026,12.5302,-999.0,-6386.75,2901.75,-3755.75,1479.75,0.995,67.2667,2.5111,4.6716,84.6838,9.0425,50.7493,67.1943,86.8006,67.9049092676604,-999.0,70.0,352.8527,10.2662,138.9664,1.2764,149.2955,1.0,-999.0,4.627,2873.0,-999.0,0.9519,4.5591,-999.0,10.5226,-999.0,18.3509,21.3773,0.8626,151.5882,1.0,73.0989,-0.0202,-0.063,-0.0231,-0.0235,0.0257,-0.09,-0.0133,0.0096,8.5076,0.128,2.4331,0.9878,1795.6614,0.2107,8543.9499,0.0818,0.0016,-0.0002,0.4212,-999.0,-0.046,-0.0102,-999.0,-0.0391,0.96,752.2997,0.9904,58.6319,0.5988,0.966,6.419,15.71,4.332,-999.0,2.535,-999.0,0.998,2.2793,997.7034,37.1214,140.0,216.2,181.7,47.5,281.316,7.63,-999.0,-999.0,0.0969,0.0955,5.849,11.204,0.0104,0.0578,540.0,341.0,1271.0,-999.0,3.2,0.8,0.083,0.087,0.5365,0.0788,0.3461,0.5934,0.8211,0.3103,0.213,18.82,0.15,-999.0,23.796,0.1725,5.01,77.313,0.203,0.319,25.45,3.5,105.781,0.1083,0.034,0.0262,0.0334,-999.0,-999.0,0.0849,0.0828,3.1712,0.0017,0.0724,-999.0,118.0001,0.1798,1004.2998,0.008,0.0296,0.0047,0.0068,-999.0,106.4933,0.001,-999.0,0.4898,-999.0,24.748,-999.0,0.0058,64.1069,33.8414,31.8584,35.0268,138.6856,43.1104,53.9255,45.9096,0.1096,0.0078,0.0026,0.919,0.1361,533.4755,-999.0,9.08,0.5015,0.0127,0.0227,0.0149,65.4831,0
624,2008-01-09 06:12:00,2989.44,2487.66,2201.0667,880.2317,1.4148,100.0,106.5478,0.1211,1.5301,-0.0023,0.002,0.9583,198.3662,10.5812,412.0818,9.7374,188.6288,12.4876,1.4016,-5520.25,2793.5,-1442.75,-753.0,1.301,69.8889,2.6556,-999.0,86.3794,8.5615,50.4915,66.1344,-999.0,79.0,3.478,70.0,371.7818,9.9652,131.5191,1.3297,142.3436,1.0,208.4155,4.6930000000000005,-999.0,0.925,0.9503,4.435,2.0336,10.4781,113.5527,16.4828,17.9664,0.982,147.0836,1.0,87.1039,-0.0062,-0.0756,-0.0092,-0.0583,-0.0304,-0.0054,-0.0246,-999.0,6.9402,0.13310790996784566,2.3663,0.9908,1817.9758,0.1873,8582.24,-0.0363,0.0002,0.0008,-0.0184,0.0586,0.0337,-0.0098,-999.0,0.038,0.9482,605.2483,0.9906,58.0149,0.5919,0.9754,-999.0,15.98,3.511,0.9649,2.721,3.07,-999.0,2.3301,1009.1781,-999.0,129.0,-999.0,74.9,-999.0,144.82299999999998,5.25,-999.0,0.071,0.0833,0.087,4.752,9.199,0.0127,0.0491,650.0,251.0,7410.0,2039.0,2.5,1.1,-999.0,0.478,0.7187,0.1334,0.34,0.5936,0.68,0.2546,0.298,19.42,0.64,12.94,14.935,0.2,-999.0,41.695,0.094,-999.0,15.39,6.21,73.149,0.1038,0.0899,0.0318,0.0389,0.4868,0.0077,0.0868,0.0485,-999.0,0.0032540192926045017,-999.0,0.0022,177.8818,-999.0,1227.0005,0.0165,0.0098,0.0032,-999.0,0.0214,152.814,0.0013,0.0242,0.4698,0.0287,27.439,4.0746,0.0025,44.9099,513.6025,41.4226,20.0057,93.3702,15.574000000000002,118.876,-999.0,0.1096,0.0078,0.0026,0.9855,0.1502,538.54,2.0768,5.3,0.4933,0.0126,0.0227,0.0149,65.4831,0
625,2008-01-09 06:21:00,2996.89,2492.4,2217.8667,1275.0917,1.5487,100.0,105.2933,0.123,1.5455,-0.0139999999999999,-0.0039,0.9752,203.7805,10.3926,414.5219,8.7181,195.0624,12.5018,1.4089,-5529.25,2756.25,-3053.3333,2156.75,1.2808,66.6778,2.3222,3.4666,86.6785,9.0121,50.5767,67.1173,86.6797,79.05,3.395,70.0,357.1918,-999.0,141.1518,1.3247,-999.0,1.0,239.8566,4.609,2848.0,-999.0,0.9518,4.5186,-999.0,10.2096,122.7273,11.4873,18.4245,1.1398,146.12,1.0,75.044,0.0109,-0.0601,-0.0147,-0.1077,-999.0,-0.0907,-0.0334,-0.0225,-999.0,0.1388,2.3909,0.973,1867.539,0.1972,8847.7601,-0.0969,0.0095,-0.0059,0.0976,-0.0753,0.2511,-0.0067,-0.2269999999999999,-0.1977,0.9468,755.303,0.9908,59.2667,0.6045,0.9718,6.2612,15.96,3.099,0.9554,2.78,3.149,0.9993,-999.0,1008.1258,-999.0,97.0,82.6,123.9,46.6001,196.969,5.3,0.0042,0.0609,0.0736,0.1044,5.218999999999999,15.666,0.0103,0.0508,439.0,120.0,-999.0,11528.0,2.4,1.7,0.1669999999999999,0.55,0.7555,0.1141,0.3622,-999.0,0.6522,0.2826,0.218,18.69,-999.0,13.41,36.583,0.093,9.83,56.806,0.255,0.424,21.72,7.06,71.561,0.0843,-999.0,0.0221,0.005,0.0836,0.0984,0.0846,0.0295,-999.0,0.0028,0.0757,0.1021,106.03,0.0215,1052.8008,0.0291,0.0341,0.0086,-999.0,0.0116,116.187,0.0007,0.0196,0.3626,0.0398,25.455,-999.0,-999.0,50.2182,-999.0,-999.0,23.6833,189.0787,18.4845,75.1767,129.0807,0.1096,0.0078,0.0026,0.9697,0.1226,531.3891,2.0882,8.08,0.5071,0.0123,0.0227,0.0149,65.4831,0
626,2008-01-09 06:52:00,2990.85,2485.99,2167.9444,861.8041,-999.0,100.0,106.6033,0.1243,-999.0,-999.0,0.0009,0.9662,-999.0,11.0871,420.1573,9.5734,194.5378,12.488,1.3969999999999998,-6454.5,2879.25,-4047.0,-999.0,0.989,67.8111,2.3667,-999.0,85.7881,8.77,50.0774,66.4683,86.5202,76.89,3.21,70.0,366.8991,10.1516,124.6173,1.4197,140.0336,1.0,207.0436,4.53,2917.0,0.9238,0.9527,4.5321,2.5336,10.8157,107.1509,19.2555,17.4664,1.0324,142.9855,1.0,94.7029,0.0027,-0.0328,0.0018,-0.0841,-0.0086,0.0022,-0.0253,-0.0286,7.3248,-999.0,2.4299,0.9641,1858.9403,0.1665,8796.9399,-0.1119,-999.0,-0.0013,0.0934,-0.0074,0.0799,-0.0113,-0.0848,-0.048,-999.0,766.2541,0.9906,57.4956,0.5939,0.8483,6.1588,15.98,3.511,0.9649,2.721,3.07,0.9985,2.3301,1009.1781,35.8829,382.0,-999.0,85.6,64.7998,149.535,6.97,0.0069,0.0589,0.1118,0.0888,-999.0,16.589000000000002,0.0083,0.0358,453.0,617.0,2867.0,-999.0,3.2,1.2,0.12,0.1169999999999999,0.6514,0.1196,0.3098,0.5767,0.6984,0.1505,0.946,18.73,0.591,21.58,15.653,0.236,30.22,45.531000000000006,0.1009999999999999,0.34,11.24,14.5,69.12100000000001,-999.0,0.0833,0.0154,0.0303,0.1061,0.0595,0.1108,0.0507,-999.0,0.0041,-999.0,0.0122,123.4944,0.0235,1671.0996,0.0141,-999.0,0.0047,0.0063,0.0178,156.9562,0.0014,0.0298,0.4051,0.0287,27.439,4.0746,0.0031,41.9948,70.8426,50.7042,21.991,58.373000000000005,-999.0,254.3511,41.6851,0.1096,0.0078,0.0026,0.9364,0.1184,-999.0,2.0862,6.23,0.5015,0.013,0.0227,0.0149,65.4831,0
627,2008-01-09 08:18:00,3059.43,2473.55,-999.0,1663.7024,1.0203,100.0,100.4456,0.1247,1.4262,-0.0209,0.002,0.9769,-999.0,9.932,411.5461,8.9606,192.5982,-999.0,1.4261,-5566.5,2568.75,-2452.6667,4733.0,1.3177,66.4444,2.2111,3.3991,84.2049,8.7662,50.2158,66.4953,86.5018,75.71,3.408,70.0,361.7927,-999.0,-999.0,0.8385,132.56,1.0,126.6663,4.642,2843.0,0.9302,-999.0,4.5729,-1.7327,9.9762,115.5236,12.5951,21.7327,-999.0,140.1627,1.0,97.3683,0.0122,-0.0477,-0.0222,-0.0333,0.038,-0.0062,-0.0185,-999.0,-999.0,0.1368,2.4145,0.9645,-999.0,-999.0,9473.93,-0.0286,0.0019,-0.0001,0.1062,0.0056,-0.0458,-0.0088,-999.0,-0.0616,-999.0,818.2537,0.9909,58.5018,0.5996,0.9686,6.259,15.96,3.267,1.068,2.7260000000000004,3.255,0.9991,2.3341,1010.6104,38.3052,109.0,131.6,141.9,54.5,221.54,6.22,-999.0,0.1018,0.0541,0.0498,6.121,22.223000000000003,0.0061,0.045,1167.0,290.0,2913.0,734.0,2.5,1.4,0.1669999999999999,0.356,0.48,0.0611,0.3386,0.7437,0.7309,0.1876,0.918,17.39,0.395,-999.0,29.628,0.0553,3.94,13.689,0.255,0.8370000000000001,17.85,5.74,54.412,0.0696,0.0322,-999.0,0.1059,0.5301,0.0678,0.0501,0.1275,2.3236,0.0036,0.0282,0.0068,164.9443,0.0349,845.0996,0.016,0.0149,0.0062,0.0063,0.0171,78.0714,0.001,0.0346,0.4622,-999.0,35.267,2.1794,0.0032,61.6291,118.7687,63.3166,-999.0,141.722,14.0244,67.4699,70.4545,0.1096,0.0078,0.0026,1.4648,0.6839,531.4073,2.0161,8.05,0.4973,0.0073,0.03,0.0326,108.6076,0
628,2008-01-09 09:06:00,3024.54,2420.25,2167.9444,861.8041,1.414,100.0,106.6033,0.1243,1.4849,-0.0072,-0.0033,0.9771,197.6563,9.602,423.7206,9.5974,-999.0,12.5602,1.4118,-6374.5,3091.5,-3889.5,-999.0,0.9792,69.4778,2.7111,4.6828,86.931,8.8384,50.3353,66.3401,87.0242,-999.0,3.692,70.0,350.3345,10.276,135.8609,0.8961,144.9482,1.0,116.2465,4.625,2875.0,0.9346,0.9541,4.6195,-5.1655,10.6792,-999.0,16.1227,25.1655,1.1177,-999.0,-999.0,102.7565,0.0155,-0.0609,-0.0054,-0.0219,0.0028,-0.0079,-0.0154,0.0137,7.7116,0.1292,2.4463,0.9808,1772.7789,0.1542,8761.1898,-0.0052,0.0037,-999.0,0.2623,0.0167,0.0372,-0.011,0.0211,-0.0211,0.9603,757.3874,0.9909,59.0348,0.5934,0.972,6.2844,15.97,3.673,-999.0,3.3510000000000004,3.5210000000000004,-999.0,2.3375,1010.9003,39.6757,-999.0,164.6,171.1,-999.0,149.535,6.97,0.0069,0.1074,0.0944,0.0849,6.289,11.021,-999.0,0.0705,-999.0,648.0,1650.0,-999.0,3.0,0.5,0.095,0.156,0.6676,0.0991,0.3829999999999999,0.6328,0.7611,0.3417,0.222,15.89,0.289,8.15,22.899,0.0912,4.79,-999.0,0.217,-999.0,-999.0,4.2,63.68,0.0945,-999.0,0.0644,0.0454,0.0761,0.0487,-999.0,0.0629,2.8265,0.0016,0.0512,0.0658,134.4961,0.0457,740.8008,0.0549,0.0117,0.0052,-999.0,0.0119,62.6786,0.0011,0.024,0.563,0.0285,25.037,-999.0,0.012,65.4968,42.4219,-999.0,15.1385,-999.0,10.063,199.0156,47.3804,0.1096,0.0078,0.0026,0.978,0.1339,533.7309,2.1724,8.35,0.5006,0.0068,0.03,0.0326,-999.0,0
